transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amount,transaction_hour,transaction_dayname,transaction_weekday,transaction_month,transaction_time_bucket,Day_Type,sales_category
546,1/1/2023,2026-07-22T19:49:37.000Z,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,19,Sun,6,Jan,Evening,Weekend,Small Purchase
547,1/1/2023,2026-07-22T19:52:47.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,19,Sun,6,Jan,Evening,Weekend,Small Purchase
548,1/1/2023,2026-07-22T19:57:56.000Z,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,19,Sun,6,Jan,Evening,Weekend,Small Purchase
549,1/1/2023,2026-07-22T19:58:29.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,19,Sun,6,Jan,Evening,Weekend,Small Purchase
550,1/1/2023,2026-07-22T19:58:52.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,19,Sun,6,Jan,Evening,Weekend,Small Purchase
551,1/2/2023,2026-07-22T07:01:59.000Z,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,7,Mon,0,Jan,Morning,Weekday,Small Purchase
552,1/2/2023,2026-07-22T07:12:05.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,7,Mon,0,Jan,Morning,Weekday,Small Purchase
553,1/2/2023,2026-07-22T07:16:35.000Z,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,7,Mon,0,Jan,Morning,Weekday,Small Purchase
554,1/2/2023,2026-07-22T07:16:46.000Z,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,7,Mon,0,Jan,Morning,Weekday,Small Purchase
555,1/2/2023,2026-07-22T07:16:46.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,7,Mon,0,Jan,Morning,Weekday,Small Purchase
556,1/2/2023,2026-07-22T07:22:08.000Z,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,7,Mon,0,Jan,Morning,Weekday,Small Purchase
557,1/2/2023,2026-07-22T07:22:45.000Z,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,7,Mon,0,Jan,Morning,Weekday,Small Purchase
558,1/2/2023,2026-07-22T07:25:59.000Z,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,7,Mon,0,Jan,Morning,Weekday,Small Purchase
559,1/2/2023,2026-07-22T07:35:10.000Z,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,7,Mon,0,Jan,Morning,Weekday,Small Purchase
560,1/2/2023,2026-07-22T07:48:26.000Z,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,7,Mon,0,Jan,Morning,Weekday,Small Purchase
561,1/2/2023,2026-07-22T07:48:26.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,7,Mon,0,Jan,Morning,Weekday,Small Purchase
562,1/2/2023,2026-07-22T07:53:48.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,7,Mon,0,Jan,Morning,Weekday,Small Purchase
563,1/2/2023,2026-07-22T07:59:47.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,7,Mon,0,Jan,Morning,Weekday,Small Purchase
564,1/2/2023,2026-07-22T07:59:47.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,7,Mon,0,Jan,Morning,Weekday,Small Purchase
565,1/2/2023,2026-07-22T08:03:47.000Z,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,8,Mon,0,Jan,Morning,Weekday,Small Purchase
566,1/2/2023,2026-07-22T08:04:06.000Z,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,8,Mon,0,Jan,Morning,Weekday,Small Purchase
567,1/2/2023,2026-07-22T08:04:55.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,8,Mon,0,Jan,Morning,Weekday,Small Purchase
568,1/2/2023,2026-07-22T08:04:59.000Z,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,8,Mon,0,Jan,Morning,Weekday,Small Purchase
569,1/2/2023,2026-07-22T08:09:46.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
570,1/2/2023,2026-07-22T08:09:51.000Z,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,8,Mon,0,Jan,Morning,Weekday,Small Purchase
571,1/2/2023,2026-07-22T08:11:11.000Z,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
572,1/2/2023,2026-07-22T08:11:11.000Z,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
573,1/2/2023,2026-07-22T08:13:24.000Z,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
574,1/2/2023,2026-07-22T08:14:13.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,8,Mon,0,Jan,Morning,Weekday,Small Purchase
575,1/2/2023,2026-07-22T08:15:07.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,8,Mon,0,Jan,Morning,Weekday,Small Purchase
576,1/2/2023,2026-07-22T08:15:10.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,8,Mon,0,Jan,Morning,Weekday,Small Purchase
577,1/2/2023,2026-07-22T08:17:28.000Z,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
578,1/2/2023,2026-07-22T08:20:38.000Z,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
579,1/2/2023,2026-07-22T08:21:32.000Z,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
580,1/2/2023,2026-07-22T08:23:15.000Z,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,8,Mon,0,Jan,Morning,Weekday,Small Purchase
581,1/2/2023,2026-07-22T08:25:22.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,8,Mon,0,Jan,Morning,Weekday,Small Purchase
582,1/2/2023,2026-07-22T08:26:13.000Z,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,8,Mon,0,Jan,Morning,Weekday,Small Purchase
583,1/2/2023,2026-07-22T08:26:21.000Z,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,8,Mon,0,Jan,Morning,Weekday,Small Purchase
584,1/2/2023,2026-07-22T08:30:10.000Z,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
585,1/2/2023,2026-07-22T08:31:35.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,8,Mon,0,Jan,Morning,Weekday,Small Purchase
586,1/2/2023,2026-07-22T08:34:25.000Z,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,8,Mon,0,Jan,Morning,Weekday,Small Purchase
587,1/2/2023,2026-07-22T08:34:30.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,8,Mon,0,Jan,Morning,Weekday,Small Purchase
588,1/2/2023,2026-07-22T08:43:50.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,8,Mon,0,Jan,Morning,Weekday,Small Purchase
589,1/2/2023,2026-07-22T08:51:31.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,8,Mon,0,Jan,Morning,Weekday,Small Purchase
590,1/2/2023,2026-07-22T08:55:40.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,8,Mon,0,Jan,Morning,Weekday,Small Purchase
591,1/2/2023,2026-07-22T09:00:14.000Z,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,9,Mon,0,Jan,Morning,Weekday,Small Purchase
592,1/2/2023,2026-07-22T09:01:24.000Z,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,9,Mon,0,Jan,Morning,Weekday,Small Purchase
593,1/2/2023,2026-07-22T09:06:29.000Z,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
594,1/2/2023,2026-07-22T09:07:31.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,9,Mon,0,Jan,Morning,Weekday,Small Purchase
595,1/2/2023,2026-07-22T09:11:10.000Z,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
596,1/2/2023,2026-07-22T09:11:10.000Z,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,9,Mon,0,Jan,Morning,Weekday,Small Purchase
597,1/2/2023,2026-07-22T09:11:45.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9,Mon,0,Jan,Morning,Weekday,Small Purchase
598,1/2/2023,2026-07-22T09:11:57.000Z,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,9,Mon,0,Jan,Morning,Weekday,Small Purchase
599,1/2/2023,2026-07-22T09:11:57.000Z,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,9,Mon,0,Jan,Morning,Weekday,Small Purchase
600,1/2/2023,2026-07-22T09:12:47.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,9,Mon,0,Jan,Morning,Weekday,Small Purchase
601,1/2/2023,2026-07-22T09:12:47.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
602,1/2/2023,2026-07-22T09:17:08.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
603,1/2/2023,2026-07-22T09:21:01.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,9,Mon,0,Jan,Morning,Weekday,Small Purchase
604,1/2/2023,2026-07-22T09:22:26.000Z,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,9,Mon,0,Jan,Morning,Weekday,Small Purchase
605,1/2/2023,2026-07-22T09:25:27.000Z,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
606,1/2/2023,2026-07-22T09:26:16.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,9,Mon,0,Jan,Morning,Weekday,Small Purchase
607,1/2/2023,2026-07-22T09:29:47.000Z,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,9,Mon,0,Jan,Morning,Weekday,Small Purchase
608,1/2/2023,2026-07-22T09:29:47.000Z,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,9,Mon,0,Jan,Morning,Weekday,Small Purchase
609,1/2/2023,2026-07-22T09:31:37.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,9,Mon,0,Jan,Morning,Weekday,Small Purchase
610,1/2/2023,2026-07-22T09:33:57.000Z,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
611,1/2/2023,2026-07-22T09:36:26.000Z,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,9,Mon,0,Jan,Morning,Weekday,Small Purchase
612,1/2/2023,2026-07-22T09:38:46.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,9,Mon,0,Jan,Morning,Weekday,Small Purchase
613,1/2/2023,2026-07-22T09:40:52.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
614,1/2/2023,2026-07-22T09:45:34.000Z,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,9,Mon,0,Jan,Morning,Weekday,Small Purchase
615,1/2/2023,2026-07-22T09:46:33.000Z,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
616,1/2/2023,2026-07-22T09:48:46.000Z,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,9,Mon,0,Jan,Morning,Weekday,Small Purchase
617,1/2/2023,2026-07-22T09:50:09.000Z,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
618,1/2/2023,2026-07-22T09:50:57.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
619,1/2/2023,2026-07-22T09:52:17.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,9,Mon,0,Jan,Morning,Weekday,Small Purchase
620,1/2/2023,2026-07-22T09:54:48.000Z,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,9,Mon,0,Jan,Morning,Weekday,Small Purchase
621,1/2/2023,2026-07-22T09:56:28.000Z,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,9,Mon,0,Jan,Morning,Weekday,Small Purchase
622,1/2/2023,2026-07-22T09:56:45.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,9,Mon,0,Jan,Morning,Weekday,Small Purchase
623,1/2/2023,2026-07-22T09:58:47.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,9,Mon,0,Jan,Morning,Weekday,Small Purchase
624,1/2/2023,2026-07-22T10:01:57.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,10,Mon,0,Jan,Morning,Weekday,Small Purchase
625,1/2/2023,2026-07-22T10:03:39.000Z,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,10,Mon,0,Jan,Morning,Weekday,Small Purchase
626,1/2/2023,2026-07-22T10:03:39.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
627,1/2/2023,2026-07-22T10:05:11.000Z,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
628,1/2/2023,2026-07-22T10:05:22.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,10,Mon,0,Jan,Morning,Weekday,Small Purchase
629,1/2/2023,2026-07-22T10:07:28.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,10,Mon,0,Jan,Morning,Weekday,Small Purchase
630,1/2/2023,2026-07-22T10:08:23.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,10,Mon,0,Jan,Morning,Weekday,Small Purchase
631,1/2/2023,2026-07-22T10:10:47.000Z,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,10,Mon,0,Jan,Morning,Weekday,Small Purchase
632,1/2/2023,2026-07-22T10:13:55.000Z,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,10,Mon,0,Jan,Morning,Weekday,Small Purchase
633,1/2/2023,2026-07-22T10:13:55.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,10,Mon,0,Jan,Morning,Weekday,Small Purchase
634,1/2/2023,2026-07-22T10:16:43.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,10,Mon,0,Jan,Morning,Weekday,Small Purchase
635,1/2/2023,2026-07-22T10:19:33.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,10,Mon,0,Jan,Morning,Weekday,Small Purchase
636,1/2/2023,2026-07-22T10:20:52.000Z,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
637,1/2/2023,2026-07-22T10:22:19.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
638,1/2/2023,2026-07-22T10:26:49.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
639,1/2/2023,2026-07-22T10:27:05.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,10,Mon,0,Jan,Morning,Weekday,Small Purchase
640,1/2/2023,2026-07-22T10:28:41.000Z,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
641,1/2/2023,2026-07-22T10:30:39.000Z,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
642,1/2/2023,2026-07-22T10:36:18.000Z,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
643,1/2/2023,2026-07-22T10:36:44.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,10,Mon,0,Jan,Morning,Weekday,Small Purchase
644,1/2/2023,2026-07-22T10:38:55.000Z,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,10,Mon,0,Jan,Morning,Weekday,Small Purchase
645,1/2/2023,2026-07-22T10:48:57.000Z,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,10,Mon,0,Jan,Morning,Weekday,Small Purchase
646,1/2/2023,2026-07-22T10:49:58.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,10,Mon,0,Jan,Morning,Weekday,Small Purchase
647,1/2/2023,2026-07-22T10:55:08.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,10,Mon,0,Jan,Morning,Weekday,Small Purchase
648,1/2/2023,2026-07-22T10:55:35.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,10,Mon,0,Jan,Morning,Weekday,Small Purchase
649,1/2/2023,2026-07-22T10:59:58.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,10,Mon,0,Jan,Morning,Weekday,Small Purchase
650,1/2/2023,2026-07-22T11:01:06.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
651,1/2/2023,2026-07-22T11:04:21.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
652,1/2/2023,2026-07-22T11:04:21.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,11,Mon,0,Jan,Morning,Weekday,Small Purchase
653,1/2/2023,2026-07-22T11:06:10.000Z,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
654,1/2/2023,2026-07-22T11:06:10.000Z,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
655,1/2/2023,2026-07-22T11:06:28.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,11,Mon,0,Jan,Morning,Weekday,Small Purchase
656,1/2/2023,2026-07-22T11:10:15.000Z,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
657,1/2/2023,2026-07-22T11:11:23.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
658,1/2/2023,2026-07-22T11:12:05.000Z,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,11,Mon,0,Jan,Morning,Weekday,Small Purchase
659,1/2/2023,2026-07-22T11:12:33.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
660,1/2/2023,2026-07-22T11:13:01.000Z,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,11,Mon,0,Jan,Morning,Weekday,Small Purchase
661,1/2/2023,2026-07-22T11:13:37.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
662,1/2/2023,2026-07-22T11:14:15.000Z,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
663,1/2/2023,2026-07-22T11:15:12.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,11,Mon,0,Jan,Morning,Weekday,Small Purchase
664,1/2/2023,2026-07-22T11:15:28.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
665,1/2/2023,2026-07-22T11:15:40.000Z,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
666,1/2/2023,2026-07-22T11:16:51.000Z,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,11,Mon,0,Jan,Morning,Weekday,Small Purchase
667,1/2/2023,2026-07-22T11:16:51.000Z,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
668,1/2/2023,2026-07-22T11:18:12.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
669,1/2/2023,2026-07-22T11:18:25.000Z,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
670,1/2/2023,2026-07-22T11:19:12.000Z,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
671,1/2/2023,2026-07-22T11:19:42.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,11,Mon,0,Jan,Morning,Weekday,Small Purchase
672,1/2/2023,2026-07-22T11:21:43.000Z,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
673,1/2/2023,2026-07-22T11:21:49.000Z,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
674,1/2/2023,2026-07-22T11:22:46.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
675,1/2/2023,2026-07-22T11:25:20.000Z,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
676,1/2/2023,2026-07-22T11:27:35.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,11,Mon,0,Jan,Morning,Weekday,Small Purchase
677,1/2/2023,2026-07-22T11:32:11.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,11,Mon,0,Jan,Morning,Weekday,Small Purchase
678,1/2/2023,2026-07-22T11:34:44.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
679,1/2/2023,2026-07-22T11:35:02.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,11,Mon,0,Jan,Morning,Weekday,Small Purchase
680,1/2/2023,2026-07-22T11:35:02.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,11,Mon,0,Jan,Morning,Weekday,Small Purchase
681,1/2/2023,2026-07-22T11:35:14.000Z,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,11,Mon,0,Jan,Morning,Weekday,Small Purchase
682,1/2/2023,2026-07-22T11:35:14.000Z,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,11,Mon,0,Jan,Morning,Weekday,Small Purchase
